"","state_code","state_name","density","hispanic","afam","education","vap","county_fips","county_name","vote_16","vote_12","clinton_votes","obama_votes","trump_votes","romney_votes","midwest","twoway16","twoway12"
"2218","NY","New York",1890.58856111878,0.136098097924255,0.0925890094206961,47624.4732355862,59971.0008702278,105,"Sullivan",29955,28415,12568,15268,15931,12705,FALSE,0.440997929751921,0.545812033031852
"2219","NY","New York",21560.1558762741,0.172916168175074,0.101382451738532,72910.8084355599,359529.007198542,85,"Richmond",180960,154180,74143,78181,101437,74223,FALSE,0.422274746554277,0.512985223484948
"2220","NY","New York",5693.69891137726,0.0528525676117838,0.0578513123362692,47524.079537688,86596.0010420084,45,"Jefferson",38236,35708,13809,17099,21763,18122,FALSE,0.388198583155291,0.485477414042759
"2221","MN","Minnesota",5942.5961118163,0.0348480442826325,0.019779999047214,51856.5970440177,45255.0016893223,27,"Clay",29398,28886,12971,15208,13543,12920,TRUE,0.48921324583239,0.540671217292378
"2222","PA","Pennsylvania",7026.79690356708,0.0275138285131396,0.0299145620697547,46080.2032719892,118551.001546741,107,"Schuylkill",63385,57727,16770,24546,44001,32278,TRUE,0.275953991212914,0.431965366746445
"2223","MN","Minnesota",1419.44934494205,0.0151581735643174,0.00329525528478916,49415.6698154657,3568.00019645691,69,"Kittson",2385,2420,823,1241,1349,1095,TRUE,0.378913443830571,0.53125
"2224","MN","Minnesota",525.374621871647,0.011901841739982,0.00553085623997817,45373.4886057339,22364.0004710555,21,"Cass",15999,16141,4949,6858,9982,8957,TRUE,0.3314580403188,0.433638950363579
"2225","PA","Pennsylvania",1253.87275770483,0.0130085806372298,0.00555863056269106,46664.1759156749,34189.0001497716,115,"Susquehanna",19043,18044,5123,6935,12891,10800,TRUE,0.284389918951926,0.391034677191993
"2226","TX","Texas",1268.5357686242,0.0798922320170642,0.00714988950326804,45588.2481736698,16224.0000932366,299,"Llano",10447,9558,1825,1822,8299,7610,FALSE,0.180264717502963,0.193172179813401
"2227","TX","Texas",6378.62383442586,0.526935702098133,0.0143352810196834,47759.9814189189,14905.0002654195,341,"Moore",5284,4985,1098,964,3977,3968,FALSE,0.216354679802956,0.195458231954582
"2228","TX","Texas",4017.5857913233,0.248810730003763,0.0173408845758002,70612.5591765617,82775.00034751,91,"Comal",62178,51529,14238,11450,45136,39318,FALSE,0.239801933506249,0.225535770564135
"2229","TX","Texas",1423.44366103237,0.200064388928876,0.00297942621425375,54493.9139187503,19796.0009372234,171,"Gillespie",13214,12550,2288,2055,10446,10306,FALSE,0.179676456730014,0.166248685381442
"2230","TX","Texas",4044.45883236153,0.537834038176481,0.0201125206786002,46635.4696202532,5001.00042870641,495,"Winkler",1876,1725,420,398,1403,1311,FALSE,0.230389467910038,0.232884727911059
"2231","TX","Texas",3390.64067332813,0.435709611941409,0.0378024796144568,49438.7330717244,16708.0009784251,219,"Hockley",7311,7134,1260,1486,5809,5546,FALSE,0.178243032960815,0.2113196814562
"2232","TX","Texas",5290.79733735867,0.163802019572312,0.0272768680305488,60980.7687140195,90622.0014753267,381,"Randall",54305,49696,8367,7574,43462,41447,FALSE,0.161434718015011,0.154505212051978
"2233","TX","Texas",1387.19129224692,0.0775475410430027,0.238132025262876,38771.0277563012,9921.0003926754,343,"Morris",4973,5139,1425,1858,3446,3232,FALSE,0.292547731471977,0.365029469548134
"2234","IN","Indiana",2152.02861828228,0.0109245632496674,0.0117295349521538,46867.4521044158,13085.0005941689,139,"Rush",7214,7026,1525,2221,5292,4633,TRUE,0.223705442276661,0.324044353662095
"2235","IN","Indiana",5254.35263669479,0.0232823458457342,0.0223572254710859,42813.0766929814,25094.0002495646,77,"Jefferson",13653,13126,4326,5728,8546,7096,TRUE,0.336078309509012,0.446662507797879
"2236","IN","Indiana",4112.46064380991,0.132283899564764,0.00617023829995618,49127.7248976643,24375.0009790808,23,"Clinton",11936,9883,2819,3308,8531,6338,TRUE,0.248370044052863,0.342940078789135
"2237","ND","North Dakota",4661.14604307427,0.0171090035417263,0.00800947844038687,49748.9272037915,16769.0013259947,93,"Stutsman",10155,9558,2498,3585,6718,5685,FALSE,0.271050347222222,0.386731391585761
"2238","OH","Ohio",3187.31203548085,0.0143202446696051,0.0731898579215318,76263.6698745251,33628.0017150939,97,"Madison",17421,17517,4779,6845,11631,10342,TRUE,0.291224862888483,0.398266131378367
"2239","OH","Ohio",2649.54612129849,0.0150438557168012,0.00573332661605111,53856.2522908806,30041.0009868145,107,"Mercer",21816,21661,3384,4745,17506,16561,TRUE,0.161991383437051,0.222707218623862
"2240","","",12188.8672611514,0.994111792986106,0.00212907557464338,19990.54750499,21928.0009261966,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"2241","ND","North Dakota",1257.98840504687,0.014828544283032,0.00389249381420234,41899.4328081557,4216.00022134185,49,"McHenry",2820,2712,490,943,2050,1678,FALSE,0.192913385826772,0.359786341091187
"2242","ND","North Dakota",2426.78423367499,0.0100986912060167,0.00619692283829801,44838.7539591462,3419.00022403896,69,"Pierce",2071,2178,431,660,1437,1465,FALSE,0.230728051391863,0.310588235294118
"2243","","",6818.35043017073,0.992259365655919,0.000844428210088052,15920.4450699468,27536.9998168498,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"2244","SC","South Carolina",1749.10323198257,0.0229388701695778,0.738362568255315,25780.0930031673,8093.00092473626,5,"Allendale",3592,4163,2735,3297,789,838,FALSE,0.776106696935301,0.797339782345828
"2245","SC","South Carolina",1546.89417583993,0.0239247525243573,0.562458402455796,31343.6487205856,24991.0015447885,67,"Marion",14276,14986,8569,9688,5444,5164,FALSE,0.611503603796475,0.652302720172367
"2246","MT","Montana",2770.01760569592,0.0304740438590018,0.00369382274168737,57437.9363841576,7463.00013928115,83,"Richland",4871,4648,671,1002,3908,3510,FALSE,0.146538545533959,0.222074468085106
"2247","AZ","Arizona",2906.72895183704,0.178890608951607,0.0051122252362934,38207.535626994,42126.0000788271,7,"Gila",22515,21595,7003,7697,14182,13455,FALSE,0.330564078357328,0.363889939485628
"2248","AZ","Arizona",8524.04378909124,0.284687435475738,0.050294052740111,50584.1177502195,276070.005577609,21,"Pinal",129546,108682,47892,44306,72819,62079,FALSE,0.396749260630763,0.416468487098745
"2249","OK","Oklahoma",2726.96541944443,0.25872689441183,0.0824777406310786,28194,2168.00009480119,57,"Harmon",977,923,225,264,715,659,FALSE,0.23936170212766,0.28602383531961
"2250","NE","Nebraska",2314.11472785801,0.0767349457124533,0.0058086204070066,45661.9437480893,4892.00033818185,35,"Clay",3065,2947,477,667,2422,2232,FALSE,0.164539496378061,0.230079337702656
"2251","WA","Washington",5189.97264349511,0.258277761499878,0.00505155051883955,51328.8569141374,54390.0009983331,7,"Chelan",34433,32250,13032,13112,18114,18402,FALSE,0.418416490078983,0.416069048676779
"2252","WA","Washington",1759.20904269591,0.106851055904208,0.00477409136845944,41371.1290481347,15835.0010338128,39,"Klickitat",11074,10274,4194,4598,5789,5316,FALSE,0.420114194130021,0.46378858180351
"2253","NC","North Carolina",6051.35319419727,0.0335362950982371,0.0200669502713146,34580.599424421,44005.00203076,189,"Watauga",29985,27674,14138,13002,13697,13861,FALSE,0.507921681336447,0.484011465584633
"2254","NE","Nebraska",8480.99633400672,0.0584603726531873,0.0461341145974728,56480.0208641464,219506.003322572,109,"Lancaster",136223,127355,61898,62015,61588,62434,FALSE,0.501255203018966,0.498316579482358
"2255","NE","Nebraska",1288.69859606899,0.0013106160725163,0.00327653932930757,41619,1217.00003056228,149,"Rock",798,789,70,103,687,672,FALSE,0.0924702774108322,0.132903225806452
"2256","WA","Washington",2571.55635358168,0.062285421322072,0.00514958289147242,45417,3255.00005330145,13,"Columbia",2229,2259,526,645,1497,1568,FALSE,0.260009886307464,0.291459557162223
"2257","KS","Kansas",1786.13088433474,0.0737045235994221,0.00804634594172958,48381.1284196975,2411.00012010336,135,"Ness",1454,1444,162,218,1228,1209,FALSE,0.116546762589928,0.152768044849334
"2258","KS","Kansas",1533.29008491158,0.0227185227565,0.0492876234701392,43860.6326530612,2100.00004139543,65,"Graham",1284,1340,188,256,1025,1056,FALSE,0.154987633965375,0.195121951219512
"2259","KS","Kansas",2479.4930950964,0.0415455359327535,0.0163517503263907,41205.1683018411,12430.0003577024,133,"Neosho",6314,6480,1501,2050,4431,4272,FALSE,0.253034389750506,0.324264473267953
"2260","VA","Virginia",7268.30728698621,0.0304361636064651,0.3045468911371,38675.054070506,60794.0003904551,680,"Lynchburg",35657,36448,14792,15948,17982,19806,FALSE,0.451333374015988,0.446047994629971
"2261","VA","Virginia",823.802246507632,0.0203325984759766,0.18726074930893,63291.1753373078,12000.0005387813,101,"King William",9146,8923,2760,3344,5975,5466,FALSE,0.315970234688037,0.379568671963678
"2262","WI","Wisconsin",668.130604495457,0.0161865081085109,0.00730808805642815,40785.0155221357,13103.000226751,113,"Sawyer",9137,9025,3503,4486,5185,4442,TRUE,0.403199815837937,0.502464157706093
"2263","MS","Mississippi",8731.77192709662,0.0147991114802644,0.694131308562595,40614.9959027254,180242.003067281,49,"Hinds",95077,106491,67594,76112,25275,29664,FALSE,0.72784244473398,0.719558311904402
"2264","WI","Wisconsin",4367.80462223579,0.0359885668193222,0.0144769229484121,60023.1165680976,132271.001286685,87,"Outagamie",93933,94596,38068,45659,49879,47372,TRUE,0.432851603806838,0.490793391450162
"2265","OR","Oregon",2540.77642786134,0.193139952647759,0.00782688734632733,45040.1549263352,16230.0005642772,31,"Jefferson",9459,8175,2980,3301,5483,4642,FALSE,0.352120997282288,0.415586050610601
"2266","MS","Mississippi",790.637489908145,0.0119103925095615,0.382315822478985,31498.6459220697,9656.00019720197,161,"Yalobusha",6077,6354,2582,3030,3376,3276,FALSE,0.433366901644847,0.480494766888677
"2267","VA","Virginia",3579.61608329099,0.0170930355028955,0.577262800157385,33549.4146587218,14067.0006613284,25,"Brunswick",7669,8037,4481,4994,3046,2968,FALSE,0.595323502059253,0.627229339361969
"2268","VA","Virginia",3903.81222298991,0.0154887239587374,0.0586466058161585,35921,5226.00021868944,530,"Buena Vista",2407,2526,693,919,1430,1564,FALSE,0.326424870466321,0.370116794200564
"2269","MS","Mississippi",659.623742834854,0.0120065476984311,0.230610609257648,36538.709902371,12230.0008170903,129,"Smith",7627,8099,1617,1979,5928,6049,FALSE,0.214314115308151,0.246512207274539
"2270","WI","Wisconsin",4546.28073813809,0.0725181162446327,0.0284306512248478,57473.0407646004,186184.003964834,9,"Brown",129011,128928,53382,62526,67210,64836,TRUE,0.44266618017779,0.490931361002497
"2271","TN","Tennessee",626.36063655682,0.0198042896862942,0.0400745805699243,31813.972351662,10108.0008903146,7,"Bledsoe",4664,4359,897,1267,3622,3022,FALSE,0.198495242310246,0.295406854744696
"2272","TN","Tennessee",1919.51876042403,0.0314081807203548,0.111956480267674,40925.236425944,24538.0015793443,131,"Obion",12249,12297,2426,3321,9526,8814,FALSE,0.202978580990629,0.273671199011125
"2273","TN","Tennessee",1037.94913982174,0.0661752833833327,0.0155423776997366,37770.2452598408,14432.0005102605,41,"DeKalb",6955,6422,1569,2174,5171,4143,FALSE,0.232789317507418,0.344150704448314
"2274","GA","Georgia",1897.49344212722,0.0387177456246315,0.321981687052292,36783.8467943381,9431.99974180758,235,"Pulaski",3605,3682,1104,1219,2437,2444,FALSE,0.311776334368822,0.332787332787333
"2275","GA","Georgia",2036.99066598712,0.0154165064568292,0.620028511874309,32860.134084726,5991.00015255809,243,"Randolph",2899,3058,1598,1770,1271,1271,FALSE,0.556988497734402,0.582045379809273
"2276","GA","Georgia",350.013396126355,0.0243023080360407,0.00524442828231187,42137.1335456078,17563.0003868937,291,"Union",12063,11079,1963,2139,9852,8773,FALSE,0.166144731273804,0.196022727272727
"2277","GA","Georgia",3182.07353700926,0.0608649022748302,0.293838451679881,58827.5303573981,102409.002501369,153,"Houston",60079,58056,22553,22702,35430,34662,FALSE,0.388958832761327,0.395753434209609
"2278","CT","Connecticut",2186.14945687795,0.0449383140358153,0.0167748673146067,73464.6418781953,148975.002300441,5,"Litchfield",97442,92427,39775,43856,53051,47201,FALSE,0.42848986275397,0.481632384111051
"2279","GA","Georgia",2336.59851411749,0.0615234122418681,0.191437400296178,46898.1371701032,82403.0009760559,45,"Carroll",44459,41549,12464,12688,30029,28280,FALSE,0.293318899583461,0.309705135715681
"2280","AR","Arkansas",2011.67537143043,0.0148852802036517,0.226692785844978,41200.9972579743,13376.000616461,37,"Cross",6874,6681,1999,2279,4584,4269,FALSE,0.303660944857968,0.348045204642639
"2281","AR","Arkansas",1504.55904705588,0.190669365991297,0.0157313487463955,37895.2347081361,16354.0008779764,149,"Yell",6439,5974,1480,1722,4608,4042,FALSE,0.243101182654402,0.298750867453158
"2282","WY","Wyoming",3733.57432209165,0.0972149003003543,0.00664201214025539,43260.4480338139,10548.0003285706,15,"Goshen",5796,5806,924,1458,4418,4178,FALSE,0.172968925496069,0.258694109297374
"2283","SD","South Dakota",1613.08393735462,0.017113786344102,0.00817144282260979,53573.4215232809,4791.0003439784,101,"Moody",2933,3033,1043,1429,1731,1535,FALSE,0.375991348233598,0.482118758434548
"2284","IA","Iowa",1475.02082886701,0.00918342022756455,0.00397120882403572,43951.250434351,3180.00018973649,3,"Adams",2106,2185,565,1028,1395,1108,FALSE,0.288265306122449,0.4812734082397
"2285","WY","Wyoming",1457.14332388798,0.043134865958135,0.00259582458225884,62731.859604551,13002.0004808903,23,"Lincoln",8875,8618,1105,1287,6779,7144,FALSE,0.140157280568239,0.152650931087653
"2286","SD","South Dakota",4201.43947619333,0.0400602278701938,0.0176625586575586,53139.0963367278,76111.0011397898,103,"Pennington",47743,44464,14074,15125,29804,28232,FALSE,0.320752996946078,0.348847936896003
"2287","IA","Iowa",2452.53296533731,0.0125645745061046,0.00478346824226161,58493.7085273296,11411.0007195026,121,"Madison",8636,8458,2678,3630,5360,4638,FALSE,0.333167454590694,0.439042089985486
"2288","IA","Iowa",1799.72244690435,0.0188405752361523,0.00492753524072288,47373.5730434783,8025.00039222836,161,"Sac",5212,5291,1270,2122,3703,3094,FALSE,0.255379046853006,0.406825153374233
"2289","MI","Michigan",519.797313065158,0.0365763758036542,0.00548185007648396,55342.0437166022,17468.0009230971,89,"Leelanau",14892,14176,6774,6576,7239,7483,TRUE,0.483408263755085,0.467743082722811
"2290","MI","Michigan",3757.79227429674,0.054171764903187,0.0578915316137645,40267.6452820416,33359.0006456375,57,"Gratiot",16465,16035,5666,7610,9880,8241,TRUE,0.364466743856941,0.480095893003596
"2291","ID","Idaho",1463.21851902759,0.0293980398077589,0.00279981325016754,44298,3003.00002039969,71,"Oneida",2068,2089,184,217,1531,1838,FALSE,0.107288629737609,0.105596107055961
"2292","MI","Michigan",8402.08875042509,0.0401982637887069,0.139800628440591,65417.9408003689,272838.002257973,161,"Washtenaw",190079,179592,128483,120890,50631,56412,TRUE,0.717325278872673,0.681831000214324
"2293","CA","California",6494.61221112936,0.17529726615644,0.0846539394288061,57095.0043845823,28602.0008069575,35,"Lassen",10699,10683,2224,3053,7574,7296,FALSE,0.226985098999796,0.295004348246207
"2294","CA","California",9834.12838654244,0.320494555103453,0.0144827005684019,68918.6564322248,206964.004254147,87,"Santa Cruz",130012,120095,95249,90805,22438,24047,FALSE,0.80934172848318,0.790626197192909
"2295","CA","California",10396.5515618151,0.215815180769474,0.115655753594148,60018.2046352239,1055735.01466103,67,"Sacramento",562285,516809,326023,300503,189789,202514,FALSE,0.632057804006111,0.597401280672423
"2296","MO","Missouri",1488.33827529888,0.00534283134557747,0.00519441934089591,38578.3110715346,5084.00018794835,75,"Gentry",3043,2999,605,937,2304,1988,FALSE,0.207975249226538,0.32034188034188
"2297","MO","Missouri",2912.86577782032,0.040089260703414,0.0409839305334164,62523.3111542251,73093.002497077,37,"Cass",51409,48913,14846,17044,33098,30912,FALSE,0.309652928416486,0.355409125031279
"2298","WV","West Virginia",6042.44524930385,0.00652950181136605,0.0141472507854919,37462.8903927903,23699.0005906224,83,"Randolph",10969,9762,2735,3342,7629,6160,FALSE,0.263894249324585,0.351715428330878
"2299","MO","Missouri",3805.11455738181,0.0155806385064361,0.0123849621213426,57711.3798558059,163745.004589483,99,"Jefferson",106995,97611,31568,41564,69036,53978,FALSE,0.313784740169377,0.435033807121475
"2300","MO","Missouri",1669.96331820249,0.0436555720602038,0.0117699685597469,43989.0820800496,43352.0015818626,145,"Newton",26807,25083,4990,6425,20553,18181,FALSE,0.195356849234624,0.26111517516053
"2301","AR","Arkansas",1644.72967925083,0.00907263597382589,0.00987653840384562,31399.4988802756,13423.0005733073,75,"Lawrence",5685,5540,1263,1788,4064,3536,FALSE,0.237094049183405,0.335837716003005
"2302","AR","Arkansas",2802.2160526769,0.0674936010502324,0.033244805851014,41003.1676652525,47513.0019902587,115,"Pope",22569,20439,5000,5126,16256,14763,FALSE,0.235227700414001,0.257730403740761
"2303","AR","Arkansas",816.881905435973,0.0643875522730546,0.0324151991369483,34309.2232751749,8504.00031369925,109,"Pike",3981,3788,685,851,3150,2847,FALSE,0.178617992177314,0.230124391563007
"2304","AL","Alabama",572.668142069909,0.0121711570279386,0.467266420825036,27885.9346840036,10186.0002833605,35,"Conecuh",6585,7025,3080,3555,3420,3439,FALSE,0.473846153846154,0.508292822419216
"2305","AL","Alabama",1996.76834729013,0.0200815780946495,0.166476796475646,41839.9986771515,42394.0015819669,33,"Colbert",24915,23444,7312,9166,16746,13936,FALSE,0.303932163937152,0.3967621850922
"2306","NM","New Mexico",3085.50899169788,0.471854555977475,0.0037818184256215,38804.0004363636,10911.0001313388,7,"Colfax",5332,5764,2129,2828,2585,2699,FALSE,0.451633432329232,0.511669983716302
"2307","WY","Wyoming",2684.43187893881,0.048395668388508,0.00400638097523718,50863.3900017727,22294.0008340776,29,"Park",15095,14608,2535,2927,11115,11234,FALSE,0.185714285714286,0.206694442482875
"2308","IA","Iowa",2206.45904958463,0.0115946172838347,0.00710945563631347,55357.1075961447,15282.0009332299,19,"Buchanan",10252,10535,3970,5911,5510,4450,FALSE,0.418776371308017,0.570504777531126
"2309","IA","Iowa",2170.74819638814,0.0350939086451568,0.00670134879273561,49870.2788995679,8683.00040814281,81,"Hancock",5871,5925,1587,2521,3977,3317,FALSE,0.285226455787203,0.431825967797191
"2310","IA","Iowa",3183.41187394104,0.0286194258582122,0.00785984237947514,48600.9139617208,12837.0006744713,41,"Clay",8617,8502,2249,3385,5877,4951,FALSE,0.276765936500123,0.406070057581574
"2311","IA","Iowa",1726.01952571414,0.0576222789277306,0.00411587864813952,41660.6442931771,4841.00037223101,173,"Taylor",3029,2995,758,1262,2111,1683,FALSE,0.26420355524573,0.428522920203735
"2312","IA","Iowa",2659.29554851817,0.0179995055136441,0.00419166587899231,48205.5885592176,9301.00028020144,165,"Shelby",6370,6483,1662,2469,4362,3911,FALSE,0.275896414342629,0.386990595611285
"2313","MO","Missouri",767.280967003019,0.00654479842553139,0.00270819183143919,30554.1051681336,3291.00015547872,197,"Schuyler",1936,1939,354,697,1505,1174,FALSE,0.190424959655729,0.372528059861037
"2314","MO","Missouri",1781.24135152932,0.185880222261542,0.00551087476201034,34245.0466190051,5089.000128299,211,"Sullivan",2486,2595,526,908,1884,1610,FALSE,0.218257261410788,0.360603653693407
"2315","MO","Missouri",3360.15063609443,0.0169051418631045,0.0119606607095958,42945.8151483343,26163.001229167,225,"Webster",16743,15429,3177,4409,12840,10708,FALSE,0.198351751264282,0.291658397830257
"2316","MO","Missouri",657.742957449301,0.0154974063661156,0.00447040531715906,40615.7835727484,12608.0006706119,59,"Dallas",7453,7279,1272,2122,5895,4992,FALSE,0.177480117203851,0.298285071689626
"2317","MO","Missouri",1495.30195596066,0.00963638589282958,0.0298727948344707,36690.1508415778,11787.0006358027,121,"Macon",7631,7160,1548,2309,5798,4701,FALSE,0.21072692621835,0.329386590584879
"2318","MO","Missouri",1358.1801827206,0.00998554712401502,0.00407305269179915,41353.7836683747,11858.0001071095,73,"Gasconade",7451,7134,1520,2099,5670,4895,FALSE,0.211404728789986,0.300114383757506
"2319","ID","Idaho",3040.07581710572,0.148654034356221,0.00380143998238926,43581.4961322548,16139.00095433,75,"Payette",8704,8495,1507,2271,6489,6004,FALSE,0.188469234617309,0.274441087613293
"2320","MI","Michigan",1325.53773386058,0.00754271959331661,0.00247495547924838,37071.024749558,6798.00016856194,153,"Schoolcraft",4177,4048,1369,1865,2556,2142,TRUE,0.348789808917197,0.465435487896182
"2321","MI","Michigan",1036.2548482046,0.0198381503744332,0.00552569464600132,40690.6041729573,26276.0011041462,63,"Huron",15944,15484,4579,6518,10692,8806,TRUE,0.299849387728374,0.425345862699034
"2322","MI","Michigan",1128.05061187338,0.0155676616420606,0.00799629244756674,35947.3721172789,21333.0011104345,69,"Iosco",13429,13344,4345,6242,8345,6909,TRUE,0.342395587076438,0.474640711732948
"2323","IL","Illinois",930.298778230187,0.00814601067575776,0.00268096364934706,49710.623943081,7494.00040969253,79,"Jasper",5112,5043,924,1436,3975,3514,TRUE,0.188609920391917,0.29010101010101
"2324","IL","Illinois",3624.79233830601,0.0137434402862182,0.0486345294714728,42300.3163273068,30199.0014943779,121,"Marion",17098,15764,4369,6225,11859,9248,TRUE,0.269226029085531,0.402313707748982
"2325","IL","Illinois",6291.26855725288,0.0214393103237036,0.0444935349400287,38128.3754570935,43930.9997503161,29,"Coles",21918,21358,7309,9262,13003,11631,TRUE,0.359836549822765,0.443306370554731
"2326","NJ","New Jersey",3167.69473602181,0.0682021022659617,0.146391663891855,60596.7315497178,50573.0019286871,33,"Salem",29853,29501,11904,14719,16381,14334,FALSE,0.420859112603854,0.506625821773999
"2327","OH","Ohio",1186.16906970491,0.00851138102587136,0.0049036776018859,35067.0988091068,21415.0005729645,1,"Adams",11412,11089,2326,3976,8659,6865,TRUE,0.211743286299499,0.366755834332626
"2328","OH","Ohio",82526.1008559686,0.0139144384174818,0.104020883254684,44290.4236111669,96456.003305763,139,"Richland",55424,57715,16085,22687,36590,33867,TRUE,0.305363075462743,0.401156416875906
"2329","OH","Ohio",6608.76923725392,0.00958188161954909,0.0726199015937669,44607.9914301086,60478.9994872063,141,"Ross",30565,30083,10356,14569,18652,15008,TRUE,0.357004964147821,0.492578692903269
"2330","","",10064.2155195389,0.995574480160985,0.000644495741242431,20161.7306006703,16509.0006149113,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"2331","OH","Ohio",3070.00231674692,0.0121733955956102,0.0134295603517477,41664.4197195322,33651.0011723638,33,"Crawford",19329,19803,4625,7507,13611,11852,TRUE,0.253619214740075,0.387778294333385
"2332","ND","North Dakota",1252.14908310705,0.0188008141287459,0.00457316977009783,52031,1559.00009679794,13,"Burke",1052,1023,119,230,895,769,FALSE,0.117357001972387,0.23023023023023
"2333","OH","Ohio",5211.2680573635,0.039850053434933,0.0823486208874404,61508.0756091598,275526.004203662,17,"Butler",174994,170191,58642,62388,106976,105176,TRUE,0.354079870545472,0.372323410756487
"2334","TN","Tennessee",1765.08518130764,0.0325254371630155,0.024933173250364,36091.30389272,34341.0016065538,123,"Monroe",17093,16338,3186,4372,13374,11731,FALSE,0.192391304347826,0.271502204558157
"2335","TN","Tennessee",1073.07579300446,0.0171048554652977,0.0888648270017059,37212.5312403341,25302.0010582507,79,"Henry",12945,12739,3063,4339,9508,8193,FALSE,0.243656033728423,0.346233641876795
"2336","TN","Tennessee",818.655811287893,0.0149962238988318,0.0285899242911114,42101.4382889201,14245.000219807,85,"Humphreys",7153,6863,1967,2905,4930,3833,FALSE,0.285196462229955,0.431136835856337
"2337","TN","Tennessee",284.874366244412,0.0187631310465282,0.0177123991651818,40627.6657910537,10278.0005010217,161,"Stewart",5299,5115,1222,2069,3864,2963,FALSE,0.240267400707825,0.411168521462639
"2338","LA","Louisiana",5199.40571460931,0.0501705157015947,0.26928758486557,62515.64933687,38572.0002098382,89,"St. Charles",26192,25333,8559,8896,16621,15937,FALSE,0.339912629070691,0.358232996416059
"2339","KY","Kentucky",854.457262173578,0.0150351595908597,0.0276857066920278,33586.5238056746,18642.0005746484,137,"Lincoln",9561,9152,1865,2582,7338,6416,FALSE,0.202651309355645,0.28695265614581
"2340","KY","Kentucky",1143.77594556019,0.0253743043416704,0.00551615433607447,36098.3173364854,9764.00066125393,31,"Butler",5576,5060,947,1293,4428,3716,FALSE,0.176186046511628,0.258135356358555
"2341","LA","Louisiana",809.800643271184,0.0102629873826657,0.45354517597738,44133.9219914146,16074.9995579273,37,"East Feliciana",10042,10209,4235,4648,5569,5397,FALSE,0.431966544267646,0.462717770034843
"2342","KY","Kentucky",4285.62447645262,0.0218655007907284,0.0521129711402613,44085.5318756332,65066.0023059547,151,"Madison",37371,33322,11793,11512,23431,21128,FALSE,0.334800136270725,0.352696078431373
"2343","LA","Louisiana",1077.99069978063,0.041503450325647,0.273095366564983,36827.7886976806,17493.00017941,111,"Union",10894,10766,2691,3075,7972,7561,FALSE,0.252368001500516,0.28911244828883
"2344","CA","California",4273.01607865915,0.178014718802117,0.0373295736351995,46058.2628801118,22472.0012610257,15,"Del Norte",9558,8770,3485,3791,5134,4614,FALSE,0.404339250493097,0.451041046995836
"2345","CA","California",9781.85363738451,0.503057652477054,0.0538040759629488,49097.6646095807,652943.01031433,19,"Fresno",287062,258827,141341,129129,124049,124490,FALSE,0.53257846942236,0.509145608176044
"2346","CA","California",7970.24980249643,0.564258457086045,0.00944471476428219,67952.1649025674,39202.999710165,69,"San Benito",22122,19044,12521,11276,7841,7343,FALSE,0.614919948924467,0.605617917181374
"2347","TX","Texas",9340.39416897609,0.906342405493855,0.00396763230165022,35315.9006310268,506285.010147661,215,"Hidalgo",173437,139159,118809,97969,48642,39865,FALSE,0.709515022305032,0.710775280409768
"2348","TX","Texas",1486.06909661193,0.474593517624175,0.00813007687135198,37750,766.000010162592,443,"Terrell",438,555,140,184,288,358,FALSE,0.327102803738318,0.339483394833948
"2349","TX","Texas",39108.2018275882,0.167828336796057,0.228511213978609,42160.3165588482,56543.0015692115,471,"Walker",19796,18685,6091,6252,12884,12140,FALSE,0.321001317523057,0.339930404523706
"2350","TX","Texas",2104.05049226793,0.208826590050689,0.0225337256844274,39385.294807892,7324.99983650446,429,"Stephens",3461,3412,348,475,3034,2892,FALSE,0.102897693672383,0.141075141075141
"2351","TX","Texas",11738.4333247857,0.957447734853035,0.00221330904022056,40131.5625335529,162146.00708963,479,"Webb",56905,49110,42307,37597,12947,11078,FALSE,0.765682122561263,0.772408834103749
"2352","TX","Texas",2405.91712984686,0.298925490395273,0.0178679194228057,39776.1486176506,6244.00045186281,307,"McCulloch",3103,2993,482,537,2552,2419,FALSE,0.158866183256427,0.181664411366712
"2353","TX","Texas",1438.1246972775,0.118421040956461,0.0331384153686261,50993,1354.00006803125,359,"Oldham",948,869,78,71,850,790,FALSE,0.084051724137931,0.0824622531939605
"2354","TX","Texas",3611.85524902525,0.938682876160427,0.00351117469424281,24872.9210413634,8017.00047545135,507,"Zavala",3396,3653,2636,3042,694,574,FALSE,0.791591591591592,0.841261061946903
"2355","MT","Montana",1099.1278439453,0.0189438742359872,0.00568316328967144,32890.1269239877,3464.99983400106,61,"Mineral",2012,2021,519,700,1330,1216,FALSE,0.280692266089778,0.365344467640919
"2356","SC","South Carolina",1350.89000163307,0.00973723212380256,0.320051096347069,33432.8450329754,22360.9997030497,87,"Union",12092,12541,4729,5796,7061,6584,FALSE,0.401102629346904,0.468174474959612
"2357","MT","Montana",854.919745543563,0.0350678608967708,0,38289,692.000071555376,37,"Golden Valley",474,479,71,110,365,351,FALSE,0.162844036697248,0.238611713665944
